config,coord_dim,seed,k_frac,spearman_D_S,perm_null_mean,perm_null_sd,perm_p,perm_p_one_sided,n_perm,n_inputs,n_pairs,inputs,within_imp_mean_rho,cohesion_selected,cohesion_random_mean,cohesion_random_sd,cohesion_z,cohesion_matched_mean,cohesion_matched_sd,cohesion_matched_z,imp_selected,imp_all
cifar10 geo_pca,3,2,0.1,-0.2376229160560389,0.0002192803695557707,0.007208895950855898,0.001,0.001,999,4000,300000,calib,-0.30807098839841973,0.07572995871305466,0.018504043663851916,0.001759481173195305,32.52431221685273,0.029492652881890534,0.0025336934810052656,18.248973745068042,0.6394252181053162,0.509713888168335
cifar10 geo_pca,3,2,0.2,-0.2376229160560389,0.0002192803695557707,0.007208895950855898,0.001,0.001,999,4000,300000,calib,-0.30807098839841973,0.053797174245119095,0.018323599919676782,0.0011527021750192194,30.774275492346124,0.026480612102895974,0.0014308954763901428,19.09053636261867,0.6115199327468872,0.509713888168335
cifar10 geo_pca,3,3,0.05,-0.21502738035120697,-0.0002429830352053376,0.007135454574153113,0.001,0.001,999,4000,300000,calib,-0.2819881602584856,0.08648521453142166,0.01864353148266673,0.002692463101666146,25.196884956966116,0.030623560920357704,0.004128899541510952,13.529429097490759,0.6452727913856506,0.5112135410308838
cifar10 geo_pca,3,3,0.1,-0.21502738035120697,-0.0002429830352053376,0.007135454574153113,0.001,0.001,999,4000,300000,calib,-0.2819881602584856,0.07036396861076355,0.01858220873400569,0.0016675107664564667,31.053328642514874,0.03160112566314638,0.0023289232502233873,16.644104921557627,0.6513510942459106,0.5112135410308838
cifar10 geo_pca,3,3,0.2,-0.21502738035120697,-0.0002429830352053376,0.007135454574153113,0.001,0.001,999,4000,300000,calib,-0.2819881602584856,0.04638433828949928,0.01839564929716289,0.0012270311622923611,22.81008814579521,0.02615501819178462,0.001491420241251592,13.56379612172524,0.6116163730621338,0.5112135410308838
cifar10 geo_pca,3,4,0.05,-0.21770883739545455,-8.707126649473537e-05,0.00746022808483466,0.001,0.001,999,4000,300000,calib,-0.286562021777545,0.0673835426568985,0.01955671714153141,0.00294623782096753,16.233185643997945,0.024215591340325773,0.0037150204865832406,11.619842060320664,0.5997623205184937,0.5117396712303162
cifar10 geo_pca,3,4,0.1,-0.21770883739545455,-8.707126649473537e-05,0.00746022808483466,0.001,0.001,999,4000,300000,calib,-0.286562021777545,0.12147730588912964,0.019315741080790757,0.002019143261398141,50.59649144806166,0.02774707251228392,0.0025786051562474003,36.34919953270415,0.6169783473014832,0.5117396712303162
cifar10 geo_pca,3,4,0.2,-0.21770883739545455,-8.707126649473537e-05,0.00746022808483466,0.001,0.001,999,4000,300000,calib,-0.286562021777545,0.09109131991863251,0.01931384824682027,0.0013083326945108403,54.86178853291336,0.024445838052779435,0.0016131978231310885,41.312652961052756,0.5891697406768799,0.5117396712303162
cifar10 geo_pca,3,5,0.05,-0.23159214370589548,5.12926593006971e-05,0.007457124672084565,0.001,0.001,999,4000,300000,calib,-0.308974459224193,0.15816737711429596,0.01924304569605738,0.0028243292024002302,49.18843428414314,0.0350899332948029,0.004570884651062535,26.92639460152564,0.6640739440917969,0.5094814896583557
cifar10 geo_pca,3,5,0.1,-0.23159214370589548,5.12926593006971e-05,0.007457124672084565,0.001,0.001,999,4000,300000,calib,-0.308974459224193,0.06700350344181061,0.018820302113890647,0.001829966489446051,26.330100348545397,0.031075888527557254,0.002724604069643084,13.18636175485615,0.6451274156570435,0.5094814896583557
cifar10 geo_pca,3,5,0.2,-0.23159214370589548,5.12926593006971e-05,0.007457124672084565,0.001,0.001,999,4000,300000,calib,-0.308974459224193,0.050837162882089615,0.019103296026587488,0.0011680963722194401,27.167164955781058,0.026790235843509435,0.0014876055593123967,16.164854232952944,0.6093044877052307,0.5094814896583557
cifar10 geo_pca,3,6,0.05,-0.22849179804859301,0.00015487587570428335,0.007420865296508923,0.001,0.001,999,4000,300000,calib,-0.3044647206191513,0.08285116404294968,0.01895773293916136,0.0029597115251591565,21.587722498990765,0.022312368983402848,0.0032467426016766034,18.646010006964783,0.5634005069732666,0.5081537365913391
cifar10 geo_pca,3,6,0.1,-0.22849179804859301,0.00015487587570428335,0.007420865296508923,0.001,0.001,999,4000,300000,calib,-0.3044647206191513,0.07393763214349747,0.019377928972244263,0.0018640719692566369,29.26909692426826,0.03114911519922316,0.00260319714499124,16.43690990141332,0.6504592895507812,0.5081537365913391
cifar10 geo_pca,3,6,0.2,-0.22849179804859301,0.00015487587570428335,0.007420865296508923,0.001,0.001,999,4000,300000,calib,-0.3044647206191513,0.04154545068740845,0.019525754442438484,0.001208437979988108,18.221618809899567,0.024294318379834295,0.0015358408905116036,11.23236944850144,0.5907930135726929,0.5081537365913391
cifar10 geo_pca,3,7,0.05,-0.2444517383569228,-5.2363004329320316e-05,0.007316828090917366,0.001,0.001,999,4000,300000,calib,-0.31513057461882515,0.12351382523775101,0.01893935636151582,0.0027580361733747297,37.91627892623385,0.03098981303162873,0.00446573337431728,20.71866016845411,0.6552191972732544,0.5111643671989441
cifar10 geo_pca,3,7,0.1,-0.2444517383569228,-5.2363004329320316e-05,0.007316828090917366,0.001,0.001,999,4000,300000,calib,-0.31513057461882515,0.09131497144699097,0.018608294920995833,0.0018329409651586068,39.66667659699397,0.026079163933172823,0.002408287744543653,27.08804528633751,0.6162460446357727,0.5111643671989441
