dataset,arm,seed,k_frac,k_neurons,reference,jaccard,jaccard_null_expected,calib
cifar10,geo_r,9,0.2,409,magnitude,0.26625386996904027,0.11093029563330621,full_train
cifar10,geo_r,9,0.2,409,variance,0.278125,0.11093029563330621,full_train
cifar10,geo_r,9,0.2,409,rate,0.254601226993865,0.11093029563330621,full_train
cifar10,geo_r,9,0.2,409,probe_weight,0.21545319465081725,0.11093029563330621,full_train
cifar10,geo_r,9,0.5,1024,magnitude,0.5249441548771407,0.3333333333333333,full_train
cifar10,geo_r,9,0.5,1024,variance,0.5159141376757957,0.3333333333333333,full_train
cifar10,geo_r,9,0.5,1024,rate,0.5294996265870052,0.3333333333333333,full_train
cifar10,geo_r,9,0.5,1024,probe_weight,0.45557924662402277,0.3333333333333333,full_train
cifar10,geo_pca,0,0.05,102,magnitude,0.2830188679245283,0.02553830746119179,full_train
cifar10,geo_pca,0,0.05,102,variance,0.3161290322580645,0.02553830746119179,full_train
cifar10,geo_pca,0,0.05,102,rate,0.21428571428571427,0.02553830746119179,full_train
cifar10,geo_pca,0,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,full_train
cifar10,geo_pca,0,0.1,204,magnitude,0.24390243902439024,0.052415210688591986,full_train
cifar10,geo_pca,0,0.1,204,variance,0.2289156626506024,0.052415210688591986,full_train
cifar10,geo_pca,0,0.1,204,rate,0.20710059171597633,0.052415210688591986,full_train
cifar10,geo_pca,0,0.1,204,probe_weight,0.19648093841642228,0.052415210688591986,full_train
cifar10,geo_pca,0,0.2,409,magnitude,0.3004769475357711,0.11093029563330621,full_train
cifar10,geo_pca,0,0.2,409,variance,0.30670926517571884,0.11093029563330621,full_train
cifar10,geo_pca,0,0.2,409,rate,0.2861635220125786,0.11093029563330621,full_train
cifar10,geo_pca,0,0.2,409,probe_weight,0.2682170542635659,0.11093029563330621,full_train
cifar10,geo_pca,0,0.5,1024,magnitude,0.2510690287110568,0.3333333333333333,full_train
cifar10,geo_pca,0,0.5,1024,variance,0.257985257985258,0.3333333333333333,full_train
cifar10,geo_pca,0,0.5,1024,rate,0.2397094430992736,0.3333333333333333,full_train
cifar10,geo_pca,0,0.5,1024,probe_weight,0.2720496894409938,0.3333333333333333,full_train
cifar10,geo_pca,1,0.05,102,magnitude,0.2215568862275449,0.02553830746119179,full_train
cifar10,geo_pca,1,0.05,102,variance,0.25925925925925924,0.02553830746119179,full_train
cifar10,geo_pca,1,0.05,102,rate,0.1590909090909091,0.02553830746119179,full_train
cifar10,geo_pca,1,0.05,102,probe_weight,0.2,0.02553830746119179,full_train
cifar10,geo_pca,1,0.1,204,magnitude,0.1558073654390935,0.052415210688591986,full_train
cifar10,geo_pca,1,0.1,204,variance,0.18604651162790697,0.052415210688591986,full_train
cifar10,geo_pca,1,0.1,204,rate,0.088,0.052415210688591986,full_train
cifar10,geo_pca,1,0.1,204,probe_weight,0.18604651162790697,0.052415210688591986,full_train
cifar10,geo_pca,1,0.2,409,magnitude,0.3864406779661017,0.11093029563330621,full_train
cifar10,geo_pca,1,0.2,409,variance,0.3543046357615894,0.11093029563330621,full_train
cifar10,geo_pca,1,0.2,409,rate,0.4054982817869416,0.11093029563330621,full_train
cifar10,geo_pca,1,0.2,409,probe_weight,0.24695121951219512,0.11093029563330621,full_train
cifar10,geo_pca,1,0.5,1024,magnitude,0.26811145510835915,0.3333333333333333,full_train
cifar10,geo_pca,1,0.5,1024,variance,0.2832080200501253,0.3333333333333333,full_train
cifar10,geo_pca,1,0.5,1024,rate,0.2587584511370621,0.3333333333333333,full_train
cifar10,geo_pca,1,0.5,1024,probe_weight,0.301143583227446,0.3333333333333333,full_train
cifar10,geo_pca,2,0.05,102,magnitude,0.3246753246753247,0.02553830746119179,full_train
cifar10,geo_pca,2,0.05,102,variance,0.2830188679245283,0.02553830746119179,full_train
cifar10,geo_pca,2,0.05,102,rate,0.20710059171597633,0.02553830746119179,full_train
cifar10,geo_pca,2,0.05,102,probe_weight,0.1724137931034483,0.02553830746119179,full_train
cifar10,geo_pca,2,0.1,204,magnitude,0.37373737373737376,0.052415210688591986,full_train
cifar10,geo_pca,2,0.1,204,variance,0.34210526315789475,0.052415210688591986,full_train
cifar10,geo_pca,2,0.1,204,rate,0.36454849498327757,0.052415210688591986,full_train
cifar10,geo_pca,2,0.1,204,probe_weight,0.20353982300884957,0.052415210688591986,full_train
cifar10,geo_pca,2,0.2,409,magnitude,0.437609841827768,0.11093029563330621,full_train
cifar10,geo_pca,2,0.2,409,variance,0.41278065630397237,0.11093029563330621,full_train
cifar10,geo_pca,2,0.2,409,rate,0.36789297658862874,0.11093029563330621,full_train
cifar10,geo_pca,2,0.2,409,probe_weight,0.32148626817447495,0.11093029563330621,full_train
cifar10,geo_pca,2,0.5,1024,magnitude,0.35181518151815183,0.3333333333333333,full_train
cifar10,geo_pca,2,0.5,1024,variance,0.34648257725180803,0.3333333333333333,full_train
cifar10,geo_pca,2,0.5,1024,rate,0.3447143795141169,0.3333333333333333,full_train
cifar10,geo_pca,2,0.5,1024,probe_weight,0.3350717079530639,0.3333333333333333,full_train
cifar10,geo_pca,3,0.05,102,magnitude,0.2289156626506024,0.02553830746119179,full_train
cifar10,geo_pca,3,0.05,102,variance,0.21428571428571427,0.02553830746119179,full_train
cifar10,geo_pca,3,0.05,102,rate,0.1791907514450867,0.02553830746119179,full_train
cifar10,geo_pca,3,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,full_train
cifar10,geo_pca,3,0.1,204,magnitude,0.36,0.052415210688591986,full_train
cifar10,geo_pca,3,0.1,204,variance,0.2870662460567823,0.052415210688591986,full_train
cifar10,geo_pca,3,0.1,204,rate,0.36454849498327757,0.052415210688591986,full_train
cifar10,geo_pca,3,0.1,204,probe_weight,0.14285714285714285,0.052415210688591986,full_train
cifar10,geo_pca,3,0.2,409,magnitude,0.39829059829059826,0.11093029563330621,full_train
cifar10,geo_pca,3,0.2,409,variance,0.37018425460636517,0.11093029563330621,full_train
cifar10,geo_pca,3,0.2,409,rate,0.3771043771043771,0.11093029563330621,full_train
cifar10,geo_pca,3,0.2,409,probe_weight,0.2902208201892745,0.11093029563330621,full_train
cifar10,geo_pca,3,0.5,1024,magnitude,0.5515151515151515,0.3333333333333333,full_train
cifar10,geo_pca,3,0.5,1024,variance,0.5340823970037453,0.3333333333333333,full_train
cifar10,geo_pca,3,0.5,1024,rate,0.5398496240601504,0.3333333333333333,full_train
cifar10,geo_pca,3,0.5,1024,probe_weight,0.47020818377602297,0.3333333333333333,full_train
cifar10,geo_pca,4,0.05,102,magnitude,0.10869565217391304,0.02553830746119179,full_train
cifar10,geo_pca,4,0.05,102,variance,0.1657142857142857,0.02553830746119179,full_train
cifar10,geo_pca,4,0.05,102,rate,0.05699481865284974,0.02553830746119179,full_train
cifar10,geo_pca,4,0.05,102,probe_weight,0.2215568862275449,0.02553830746119179,full_train
cifar10,geo_pca,4,0.1,204,magnitude,0.24770642201834864,0.052415210688591986,full_train
cifar10,geo_pca,4,0.1,204,variance,0.25153374233128833,0.052415210688591986,full_train
cifar10,geo_pca,4,0.1,204,rate,0.1826086956521739,0.052415210688591986,full_train
cifar10,geo_pca,4,0.1,204,probe_weight,0.20710059171597633,0.052415210688591986,full_train
cifar10,geo_pca,4,0.2,409,magnitude,0.32148626817447495,0.11093029563330621,full_train
cifar10,geo_pca,4,0.2,409,variance,0.34318555008210183,0.11093029563330621,full_train
cifar10,geo_pca,4,0.2,409,rate,0.26040061633281975,0.11093029563330621,full_train
cifar10,geo_pca,4,0.2,409,probe_weight,0.3322475570032573,0.11093029563330621,full_train
cifar10,geo_pca,4,0.5,1024,magnitude,0.38191632928475033,0.3333333333333333,full_train
cifar10,geo_pca,4,0.5,1024,variance,0.3763440860215054,0.3333333333333333,full_train
cifar10,geo_pca,4,0.5,1024,rate,0.38098449089683073,0.3333333333333333,full_train
cifar10,geo_pca,4,0.5,1024,probe_weight,0.3562913907284768,0.3333333333333333,full_train
cifar10,geo_pca,5,0.05,102,magnitude,0.3161290322580645,0.02553830746119179,full_train
cifar10,geo_pca,5,0.05,102,variance,0.34210526315789475,0.02553830746119179,full_train
cifar10,geo_pca,5,0.05,102,rate,0.21428571428571427,0.02553830746119179,full_train
cifar10,geo_pca,5,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,full_train
cifar10,geo_pca,5,0.1,204,magnitude,0.38305084745762713,0.052415210688591986,full_train
cifar10,geo_pca,5,0.1,204,variance,0.3289902280130293,0.052415210688591986,full_train
cifar10,geo_pca,5,0.1,204,rate,0.38305084745762713,0.052415210688591986,full_train
cifar10,geo_pca,5,0.1,204,probe_weight,0.1826086956521739,0.052415210688591986,full_train
cifar10,geo_pca,5,0.2,409,magnitude,0.37478991596638656,0.11093029563330621,full_train
cifar10,geo_pca,5,0.2,409,variance,0.35655058043117743,0.11093029563330621,full_train
cifar10,geo_pca,5,0.2,409,rate,0.3656093489148581,0.11093029563330621,full_train
cifar10,geo_pca,5,0.2,409,probe_weight,0.29430379746835444,0.11093029563330621,full_train
cifar10,geo_pca,5,0.5,1024,magnitude,0.5456603773584906,0.3333333333333333,full_train
cifar10,geo_pca,5,0.5,1024,variance,0.5340823970037453,0.3333333333333333,full_train
cifar10,geo_pca,5,0.5,1024,rate,0.5597867479055598,0.3333333333333333,full_train
cifar10,geo_pca,5,0.5,1024,probe_weight,0.47656813266041814,0.3333333333333333,full_train
cifar10,geo_pca,6,0.05,102,magnitude,0.04081632653061224,0.02553830746119179,full_train
cifar10,geo_pca,6,0.05,102,variance,0.07936507936507936,0.02553830746119179,full_train
cifar10,geo_pca,6,0.05,102,rate,0.03553299492385787,0.02553830746119179,full_train
cifar10,geo_pca,6,0.05,102,probe_weight,0.13333333333333333,0.02553830746119179,full_train
cifar10,geo_pca,6,0.1,204,magnitude,0.42657342657342656,0.052415210688591986,full_train
cifar10,geo_pca,6,0.1,204,variance,0.36,0.052415210688591986,full_train
cifar10,geo_pca,6,0.1,204,rate,0.4020618556701031,0.052415210688591986,full_train
cifar10,geo_pca,6,0.1,204,probe_weight,0.20710059171597633,0.052415210688591986,full_train
cifar10,geo_pca,6,0.2,409,magnitude,0.30254777070063693,0.11093029563330621,full_train
cifar10,geo_pca,6,0.2,409,variance,0.30254777070063693,0.11093029563330621,full_train
cifar10,geo_pca,6,0.2,409,rate,0.27414330218068533,0.11093029563330621,full_train
cifar10,geo_pca,6,0.2,409,probe_weight,0.2642967542503864,0.11093029563330621,full_train
cifar10,geo_pca,6,0.5,1024,magnitude,0.284012539184953,0.3333333333333333,full_train
cifar10,geo_pca,6,0.5,1024,variance,0.28886091881686593,0.3333333333333333,full_train
cifar10,geo_pca,6,0.5,1024,rate,0.2649783817171093,0.3333333333333333,full_train
cifar10,geo_pca,6,0.5,1024,probe_weight,0.30862619808306707,0.3333333333333333,full_train
cifar10,geo_pca,7,0.05,102,magnitude,0.2830188679245283,0.02553830746119179,full_train
cifar10,geo_pca,7,0.05,102,variance,0.3076923076923077,0.02553830746119179,full_train
cifar10,geo_pca,7,0.05,102,rate,0.18604651162790697,0.02553830746119179,full_train
cifar10,geo_pca,7,0.05,102,probe_weight,0.21428571428571427,0.02553830746119179,full_train
cifar10,geo_pca,7,0.1,204,magnitude,0.24770642201834864,0.052415210688591986,full_train
cifar10,geo_pca,7,0.1,204,variance,0.2830188679245283,0.052415210688591986,full_train
cifar10,geo_pca,7,0.1,204,rate,0.1791907514450867,0.052415210688591986,full_train
cifar10,geo_pca,7,0.1,204,probe_weight,0.2289156626506024,0.052415210688591986,full_train
cifar10,geo_pca,7,0.2,409,magnitude,0.3108974358974359,0.11093029563330621,full_train
cifar10,geo_pca,7,0.2,409,variance,0.33442088091353994,0.11093029563330621,full_train
cifar10,geo_pca,7,0.2,409,rate,0.2565284178187404,0.11093029563330621,full_train
cifar10,geo_pca,7,0.2,409,probe_weight,0.34983498349834985,0.11093029563330621,full_train
cifar10,geo_pca,7,0.5,1024,magnitude,0.4065934065934066,0.3333333333333333,full_train
cifar10,geo_pca,7,0.5,1024,variance,0.4124137931034483,0.3333333333333333,full_train
cifar10,geo_pca,7,0.5,1024,rate,0.3969986357435198,0.3333333333333333,full_train
cifar10,geo_pca,7,0.5,1024,probe_weight,0.40370116518163124,0.3333333333333333,full_train
cifar10,geo_pca,8,0.05,102,magnitude,0.19298245614035087,0.02553830746119179,full_train
cifar10,geo_pca,8,0.05,102,variance,0.23636363636363636,0.02553830746119179,full_train
cifar10,geo_pca,8,0.05,102,rate,0.1270718232044199,0.02553830746119179,full_train
cifar10,geo_pca,8,0.05,102,probe_weight,0.18604651162790697,0.02553830746119179,full_train
cifar10,geo_pca,8,0.1,204,magnitude,0.15254237288135594,0.052415210688591986,full_train
cifar10,geo_pca,8,0.1,204,variance,0.1657142857142857,0.052415210688591986,full_train
cifar10,geo_pca,8,0.1,204,rate,0.13019390581717452,0.052415210688591986,full_train
cifar10,geo_pca,8,0.1,204,probe_weight,0.1558073654390935,0.052415210688591986,full_train
cifar10,geo_pca,8,0.2,409,magnitude,0.1855072463768116,0.11093029563330621,full_train
cifar10,geo_pca,8,0.2,409,variance,0.21005917159763313,0.11093029563330621,full_train
cifar10,geo_pca,8,0.2,409,rate,0.16358463726884778,0.11093029563330621,full_train
cifar10,geo_pca,8,0.2,409,probe_weight,0.21907600596125187,0.11093029563330621,full_train
cifar10,geo_pca,8,0.5,1024,magnitude,0.2183224271267103,0.3333333333333333,full_train
cifar10,geo_pca,8,0.5,1024,variance,0.22488038277511962,0.3333333333333333,full_train
cifar10,geo_pca,8,0.5,1024,rate,0.2205005959475566,0.3333333333333333,full_train
cifar10,geo_pca,8,0.5,1024,probe_weight,0.2728402734617775,0.3333333333333333,full_train
cifar10,geo_pca,9,0.05,102,magnitude,0.20710059171597633,0.02553830746119179,full_train
cifar10,geo_pca,9,0.05,102,variance,0.2289156626506024,0.02553830746119179,full_train
cifar10,geo_pca,9,0.05,102,rate,0.13333333333333333,0.02553830746119179,full_train
cifar10,geo_pca,9,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,full_train
cifar10,geo_pca,9,0.1,204,magnitude,0.31189710610932475,0.052415210688591986,full_train
cifar10,geo_pca,9,0.1,204,variance,0.2911392405063291,0.052415210688591986,full_train
cifar10,geo_pca,9,0.1,204,rate,0.27899686520376177,0.052415210688591986,full_train
cifar10,geo_pca,9,0.1,204,probe_weight,0.20353982300884957,0.052415210688591986,full_train
cifar10,geo_pca,9,0.2,409,magnitude,0.34983498349834985,0.11093029563330621,full_train
cifar10,geo_pca,9,0.2,409,variance,0.36789297658862874,0.11093029563330621,full_train
cifar10,geo_pca,9,0.2,409,rate,0.2861635220125786,0.11093029563330621,full_train
cifar10,geo_pca,9,0.2,409,probe_weight,0.34098360655737703,0.11093029563330621,full_train
cifar10,geo_pca,9,0.5,1024,magnitude,0.4182825484764543,0.3333333333333333,full_train
cifar10,geo_pca,9,0.5,1024,variance,0.41338854382332646,0.3333333333333333,full_train
cifar10,geo_pca,9,0.5,1024,rate,0.4114403859407305,0.3333333333333333,full_train
cifar10,geo_pca,9,0.5,1024,probe_weight,0.40177960301163584,0.3333333333333333,full_train
cifar10,geo_m,0,0.05,102,magnitude,0.29936305732484075,0.02553830746119179,n4000_seed0
cifar10,geo_m,0,0.05,102,variance,0.5454545454545454,0.02553830746119179,n4000_seed0
cifar10,geo_m,0,0.05,102,rate,0.13966480446927373,0.02553830746119179,n4000_seed0
cifar10,geo_m,0,0.05,102,probe_weight,0.2911392405063291,0.02553830746119179,n4000_seed0
cifar10,geo_m,0,0.1,204,magnitude,0.4166666666666667,0.052415210688591986,n4000_seed0
cifar10,geo_m,0,0.1,204,variance,0.59375,0.052415210688591986,n4000_seed0
cifar10,geo_m,0,0.1,204,rate,0.2326283987915408,0.052415210688591986,n4000_seed0
cifar10,geo_m,0,0.1,204,probe_weight,0.32038834951456313,0.052415210688591986,n4000_seed0
cifar10,geo_m,0,0.2,409,magnitude,0.4054982817869416,0.11093029563330621,n4000_seed0
cifar10,geo_m,0,0.2,409,variance,0.5375939849624061,0.11093029563330621,n4000_seed0
cifar10,geo_m,0,0.2,409,rate,0.24695121951219512,0.11093029563330621,n4000_seed0
cifar10,geo_m,0,0.2,409,probe_weight,0.32148626817447495,0.11093029563330621,n4000_seed0
cifar10,geo_m,0,0.5,1024,magnitude,0.7152428810720268,0.3333333333333333,n4000_seed0
cifar10,geo_m,0,0.5,1024,variance,0.8044052863436123,0.3333333333333333,n4000_seed0
cifar10,geo_m,0,0.5,1024,rate,0.6037588097102584,0.3333333333333333,n4000_seed0
cifar10,geo_m,0,0.5,1024,probe_weight,0.4981711777615216,0.3333333333333333,n4000_seed0
cifar10,geo_m,1,0.05,102,magnitude,0.2911392405063291,0.02553830746119179,n4000_seed0
cifar10,geo_m,1,0.05,102,variance,0.5338345864661654,0.02553830746119179,n4000_seed0
cifar10,geo_m,1,0.05,102,rate,0.11475409836065574,0.02553830746119179,n4000_seed0
cifar10,geo_m,1,0.05,102,probe_weight,0.25925925925925924,0.02553830746119179,n4000_seed0
cifar10,geo_m,1,0.1,204,magnitude,0.3877551020408163,0.052415210688591986,n4000_seed0
cifar10,geo_m,1,0.1,204,variance,0.5454545454545454,0.052415210688591986,n4000_seed0
cifar10,geo_m,1,0.1,204,rate,0.2215568862275449,0.052415210688591986,n4000_seed0
cifar10,geo_m,1,0.1,204,probe_weight,0.3035143769968051,0.052415210688591986,n4000_seed0
cifar10,geo_m,1,0.2,409,magnitude,0.6007827788649707,0.11093029563330621,n4000_seed0
cifar10,geo_m,1,0.2,409,variance,0.7899343544857768,0.11093029563330621,n4000_seed0
cifar10,geo_m,1,0.2,409,rate,0.39590443686006827,0.11093029563330621,n4000_seed0
cifar10,geo_m,1,0.2,409,probe_weight,0.3610648918469218,0.11093029563330621,n4000_seed0
cifar10,geo_m,1,0.5,1024,magnitude,0.7504273504273504,0.3333333333333333,n4000_seed0
cifar10,geo_m,1,0.5,1024,variance,0.8334825425246195,0.3333333333333333,n4000_seed0
cifar10,geo_m,1,0.5,1024,rate,0.6331738437001595,0.3333333333333333,n4000_seed0
cifar10,geo_m,1,0.5,1024,probe_weight,0.508100147275405,0.3333333333333333,n4000_seed0
cifar10,geo_m,2,0.05,102,magnitude,0.45714285714285713,0.02553830746119179,n4000_seed0
cifar10,geo_m,2,0.05,102,variance,0.7586206896551724,0.02553830746119179,n4000_seed0
cifar10,geo_m,2,0.05,102,rate,0.19298245614035087,0.02553830746119179,n4000_seed0
cifar10,geo_m,2,0.05,102,probe_weight,0.25925925925925924,0.02553830746119179,n4000_seed0
cifar10,geo_m,2,0.1,204,magnitude,0.516728624535316,0.052415210688591986,n4000_seed0
cifar10,geo_m,2,0.1,204,variance,0.7288135593220338,0.052415210688591986,n4000_seed0
cifar10,geo_m,2,0.1,204,rate,0.2830188679245283,0.052415210688591986,n4000_seed0
cifar10,geo_m,2,0.1,204,probe_weight,0.3246753246753247,0.052415210688591986,n4000_seed0
cifar10,geo_m,2,0.2,409,magnitude,0.48727272727272725,0.11093029563330621,n4000_seed0
cifar10,geo_m,2,0.2,409,variance,0.636,0.11093029563330621,n4000_seed0
cifar10,geo_m,2,0.2,409,rate,0.31511254019292606,0.11093029563330621,n4000_seed0
cifar10,geo_m,2,0.2,409,probe_weight,0.3366013071895425,0.11093029563330621,n4000_seed0
cifar10,geo_m,2,0.5,1024,magnitude,0.6897689768976898,0.3333333333333333,n4000_seed0
cifar10,geo_m,2,0.5,1024,variance,0.7762359063313097,0.3333333333333333,n4000_seed0
cifar10,geo_m,2,0.5,1024,rate,0.5826893353941267,0.3333333333333333,n4000_seed0
cifar10,geo_m,2,0.5,1024,probe_weight,0.4851341551849166,0.3333333333333333,n4000_seed0
cifar10,geo_m,3,0.05,102,magnitude,0.19298245614035087,0.02553830746119179,n4000_seed0
cifar10,geo_m,3,0.05,102,variance,0.3691275167785235,0.02553830746119179,n4000_seed0
cifar10,geo_m,3,0.05,102,rate,0.02,0.02553830746119179,n4000_seed0
cifar10,geo_m,3,0.05,102,probe_weight,0.2,0.02553830746119179,n4000_seed0
cifar10,geo_m,3,0.1,204,magnitude,0.4945054945054945,0.052415210688591986,n4000_seed0
